new_name,type
ch3cc_cchq1_7,string
ch3cc_cchhr1_7,cont
ch3cc_cchq2_7,string
ch3cc_cchhr2_7,cont
ch3cc_cchq3_7,string
ch3cc_cchhr3_7,cont
ch3cc_cchq4_7,string
ch3cc_cchhr4_7,cont
ch3cc_cchq5_7,string
ch3cc_cchhr5_7,cont
ch3cc_arr_8,bin
ch3cc_cstrtq_8,string
ch3cc_cendq_8,string
ch3cc_chrwk_8,cont
ch3cc_prov_8,uc
ch3cc_provlo_8,uc
ch3cc_vouch_8,bin
ch3cc_cch_8,bin
ch3cc_cchnum_8,oc
ch3cc_cchq1_8,string
ch3cc_cchhr1_8,cont
ch3cc_cchq2_8,string
ch3cc_cchhr2_8,cont
ch3cc_cchq3_8,string
ch3cc_cchhr3_8,cont
ch3cc_cchq4_8,string
ch3cc_cchhr4_8,cont
ch3cc_cchq5_8,string
ch3cc_cchhr5_8,cont
ch3cc_arr_9,bin
ch3cc_cstrtq_9,string
ch3cc_cendq_9,string
ch3cc_chrwk_9,cont
ch3cc_prov_9,uc
ch3cc_provlo_9,uc
ch3cc_vouch_9,bin
ch3cc_cch_9,bin
ch3cc_cchnum_9,oc
ch3cc_cchq1_9,string
ch3cc_cchhr1_9,cont
ch3cc_cchq2_9,string
ch3cc_cchhr2_9,cont
ch3cc_cchq3_9,string
ch3cc_cchhr3_9,cont
ch3cc_cchq4_9,string
ch3cc_cchhr4_9,cont
ch3cc_cchq5_9,string
ch3cc_cchhr5_9,cont
ch3cc_arr_0,bin
ch3cc_cstrtq_0,string
ch3cc_cendq_0,string
ch3cc_chrwk_0,cont
ch3cc_prov_0,uc
ch3cc_provlo_0,uc
ch3cc_vouch_0,bin
ch3cc_cch_0,bin
ch3cc_cchnum_0,oc
ch3cc_cchq1_0,string
ch3cc_cchhr1_0,cont
ch3cc_cchq2_0,string
ch3cc_cchhr2_0,cont
ch3cc_cchq3_0,string
ch3cc_cchhr3_0,cont
ch3cc_cchq4_0,string
ch3cc_cchhr4_0,cont
ch3cc_cchq5_0,string
ch3cc_cchhr5_0,cont
ch3emp_month,uc
ch3emp_year,uc
ch3cc_month,uc
ch3cc_year,uc
ch4emp_totjob,oc
ch4emp_job_1,bin
ch4emp_startq_1,string
ch4emp_endq_1,string
ch4emp_hrwk_1,cont
ch4emp_shday_1,bin
ch4emp_sheve_1,bin
ch4emp_shrot_1,bin
ch4emp_shswi_1,bin
ch4emp_leave_1,bin
ch4emp_ch_1,bin
ch4emp_chnum_1,oc
ch4emp_chq1_1,string
ch4emp_chhr1_1,cont
ch4emp_chq2_1,string
ch4emp_chhr2_1,cont
ch4emp_chq3_1,string
ch4emp_chhr3_1,cont
ch4emp_chq4_1,string
ch4emp_chhr4_1,cont
ch4emp_chq5_1,string
ch4emp_chhr5_1,cont
ch4emp_cs_1,bin
ch4emp_csnum_1,oc
ch4emp_csq1_1,string
ch4emp_csday1_1,bin
ch4emp_cseve1_1,bin
ch4emp_csrot1_1,bin
ch4emp_csswi1_1,bin
ch4emp_csq2_1,string
ch4emp_csday2_1,bin
ch4emp_cseve2_1,bin
ch4emp_csrot2_1,bin
ch4emp_csswi2_1,bin
ch4emp_csq3_1,string
ch4emp_csday3_1,bin
ch4emp_cseve3_1,bin
ch4emp_csrot3_1,bin
ch4emp_csswi3_1,bin
ch4emp_csq4_1,string
ch4emp_csday4_1,bin
ch4emp_cseve4_1,bin
ch4emp_csrot4_1,bin
ch4emp_csswi4_1,bin
ch4emp_csq5_1,string
ch4emp_csday5_1,bin
ch4emp_cseve5_1,bin
ch4emp_csrot5_1,bin
ch4emp_csswi5_1,bin
ch4emp_job_2,bin
ch4emp_startq_2,string
ch4emp_endq_2,string
ch4emp_hrwk_2,cont
ch4emp_shday_2,bin
ch4emp_sheve_2,bin
ch4emp_shrot_2,bin
ch4emp_shswi_2,bin
ch4emp_leave_2,bin
ch4emp_ch_2,bin
ch4emp_chnum_2,oc
ch4emp_chq1_2,string
ch4emp_chhr1_2,cont
ch4emp_chq2_2,string
ch4emp_chhr2_2,cont
ch4emp_chq3_2,string
ch4emp_chhr3_2,cont
ch4emp_chq4_2,string
ch4emp_chhr4_2,cont
ch4emp_chq5_2,string
ch4emp_chhr5_2,cont
ch4emp_cs_2,bin
ch4emp_csnum_2,oc
ch4emp_csq1_2,string
ch4emp_csday1_2,bin
ch4emp_cseve1_2,bin
ch4emp_csrot1_2,bin
ch4emp_csswi1_2,bin
ch4emp_csq2_2,string
ch4emp_csday2_2,bin
ch4emp_cseve2_2,bin
ch4emp_csrot2_2,bin
ch4emp_csswi2_2,bin
ch4emp_csq3_2,string
ch4emp_csday3_2,bin
ch4emp_cseve3_2,bin
ch4emp_csrot3_2,bin
ch4emp_csswi3_2,bin
ch4emp_csq4_2,string
ch4emp_csday4_2,bin
ch4emp_cseve4_2,bin
ch4emp_csrot4_2,bin
ch4emp_csswi4_2,bin
ch4emp_csq5_2,string
ch4emp_csday5_2,bin
ch4emp_cseve5_2,bin
ch4emp_csrot5_2,bin
ch4emp_csswi5_2,bin
ch4emp_job_3,bin
ch4emp_startq_3,string
ch4emp_endq_3,string
ch4emp_hrwk_3,cont
ch4emp_shday_3,bin
ch4emp_sheve_3,bin
ch4emp_shrot_3,bin
ch4emp_shswi_3,bin
ch4emp_leave_3,bin
ch4emp_ch_3,bin
ch4emp_chnum_3,oc
ch4emp_chq1_3,string
ch4emp_chhr1_3,cont
ch4emp_chq2_3,string
ch4emp_chhr2_3,cont
ch4emp_chq3_3,string
ch4emp_chhr3_3,cont
ch4emp_chq4_3,string
ch4emp_chhr4_3,cont
ch4emp_chq5_3,string
ch4emp_chhr5_3,cont
ch4emp_cs_3,bin
ch4emp_csnum_3,oc
ch4emp_csq1_3,string
ch4emp_csday1_3,bin
ch4emp_cseve1_3,bin
ch4emp_csrot1_3,bin
ch4emp_csswi1_3,bin
ch4emp_csq2_3,string
ch4emp_csday2_3,bin
ch4emp_cseve2_3,bin
ch4emp_csrot2_3,bin
ch4emp_csswi2_3,bin
ch4emp_csq3_3,string
ch4emp_csday3_3,bin
ch4emp_cseve3_3,bin
ch4emp_csrot3_3,bin
ch4emp_csswi3_3,bin
ch4emp_csq4_3,string
ch4emp_csday4_3,bin
ch4emp_cseve4_3,bin
ch4emp_csrot4_3,bin
ch4emp_csswi4_3,bin
ch4emp_csq5_3,string
ch4emp_csday5_3,bin
ch4emp_cseve5_3,bin
ch4emp_csrot5_3,bin
ch4emp_csswi5_3,bin
ch4emp_job_4,bin
ch4emp_startq_4,string
ch4emp_endq_4,string
ch4emp_hrwk_4,cont
ch4emp_shday_4,bin
ch4emp_sheve_4,bin
ch4emp_shrot_4,bin
ch4emp_shswi_4,bin
ch4emp_leave_4,bin
ch4emp_ch_4,bin
ch4emp_chnum_4,oc
ch4emp_chq1_4,string
ch4emp_chhr1_4,cont
ch4emp_chq2_4,string
ch4emp_chhr2_4,cont
ch4emp_chq3_4,string
ch4emp_chhr3_4,cont
ch4emp_chq4_4,string
ch4emp_chhr4_4,cont
ch4emp_chq5_4,string
ch4emp_chhr5_4,cont
ch4emp_cs_4,bin
ch4emp_csnum_4,oc
ch4emp_csq1_4,string
ch4emp_csday1_4,bin
ch4emp_cseve1_4,bin
ch4emp_csrot1_4,bin
ch4emp_csswi1_4,bin
ch4emp_csq2_4,string
ch4emp_csday2_4,bin
ch4emp_cseve2_4,bin
ch4emp_csrot2_4,bin
ch4emp_csswi2_4,bin
ch4emp_csq3_4,string
ch4emp_csday3_4,bin
ch4emp_cseve3_4,bin
ch4emp_csrot3_4,bin
ch4emp_csswi3_4,bin
ch4emp_csq4_4,string
ch4emp_csday4_4,bin
ch4emp_cseve4_4,bin
ch4emp_csrot4_4,bin
ch4emp_csswi4_4,bin
ch4emp_csq5_4,string
ch4emp_csday5_4,bin
ch4emp_cseve5_4,bin
ch4emp_csrot5_4,bin
ch4emp_csswi5_4,bin
ch4emp_job_5,bin
ch4emp_startq_5,string
ch4emp_endq_5,string
ch4emp_hrwk_5,cont
ch4emp_shday_5,bin
ch4emp_sheve_5,bin
ch4emp_shrot_5,bin
ch4emp_shswi_5,bin
ch4emp_leave_5,bin
ch4emp_ch_5,bin
ch4emp_chnum_5,oc
ch4emp_chq1_5,string
ch4emp_chhr1_5,cont
ch4emp_chq2_5,string
ch4emp_chhr2_5,cont
ch4emp_chq3_5,string
ch4emp_chhr3_5,cont
ch4emp_chq4_5,string
ch4emp_chhr4_5,cont
ch4emp_chq5_5,string
ch4emp_chhr5_5,cont
ch4emp_cs_5,bin
ch4emp_csnum_5,oc
ch4emp_csq1_5,string
ch4emp_csday1_5,bin
ch4emp_cseve1_5,bin
ch4emp_csrot1_5,bin
ch4emp_csswi1_5,bin
ch4emp_csq2_5,string
ch4emp_csday2_5,bin
ch4emp_cseve2_5,bin
ch4emp_csrot2_5,bin
ch4emp_csswi2_5,bin
ch4emp_csq3_5,string
ch4emp_csday3_5,bin
ch4emp_cseve3_5,bin
ch4emp_csrot3_5,bin
ch4emp_csswi3_5,bin
ch4emp_csq4_5,string
ch4emp_csday4_5,bin
ch4emp_cseve4_5,bin
ch4emp_csrot4_5,bin
ch4emp_csswi4_5,bin
ch4emp_csq5_5,string
ch4emp_csday5_5,bin
ch4emp_cseve5_5,bin
ch4emp_csrot5_5,bin
ch4emp_csswi5_5,bin
ch4emp_job_6,bin
ch4emp_startq_6,string
ch4emp_endq_6,string
ch4emp_hrwk_6,cont
ch4emp_shday_6,bin
ch4emp_sheve_6,bin
ch4emp_shrot_6,bin
ch4emp_shswi_6,bin
ch4emp_leave_6,bin
ch4emp_ch_6,bin
ch4emp_chnum_6,oc
ch4emp_chq1_6,string
ch4emp_chhr1_6,cont
ch4emp_chq2_6,string
ch4emp_chhr2_6,cont
ch4emp_chq3_6,string
ch4emp_chhr3_6,cont
ch4emp_chq4_6,string
ch4emp_chhr4_6,cont
ch4emp_chq5_6,string
ch4emp_chhr5_6,cont
ch4emp_cs_6,bin
ch4emp_csnum_6,oc
ch4emp_csq1_6,string
ch4emp_csday1_6,bin
ch4emp_cseve1_6,bin
ch4emp_csrot1_6,bin
ch4emp_csswi1_6,bin
ch4emp_csq2_6,string
ch4emp_csday2_6,bin
ch4emp_cseve2_6,bin
ch4emp_csrot2_6,bin
ch4emp_csswi2_6,bin
ch4emp_csq3_6,string
ch4emp_csday3_6,bin
ch4emp_cseve3_6,bin
ch4emp_csrot3_6,bin
ch4emp_csswi3_6,bin
ch4emp_csq4_6,string
ch4emp_csday4_6,bin
ch4emp_cseve4_6,bin
ch4emp_csrot4_6,bin
ch4emp_csswi4_6,bin
ch4emp_csq5_6,string
ch4emp_csday5_6,bin
ch4emp_cseve5_6,bin
ch4emp_csrot5_6,bin
ch4emp_csswi5_6,bin
ch4emp_job_7,bin
ch4emp_startq_7,string
ch4emp_endq_7,string
ch4emp_hrwk_7,cont
ch4emp_shday_7,bin
ch4emp_sheve_7,bin
ch4emp_shrot_7,bin
ch4emp_shswi_7,bin
ch4emp_leave_7,bin
ch4emp_ch_7,bin
ch4emp_chnum_7,oc
ch4emp_chq1_7,string
ch4emp_chhr1_7,cont
ch4emp_chq2_7,string
ch4emp_chhr2_7,cont
ch4emp_chq3_7,string
ch4emp_chhr3_7,cont
ch4emp_chq4_7,string
ch4emp_chhr4_7,cont
ch4emp_chq5_7,string
ch4emp_chhr5_7,cont
ch4emp_cs_7,bin
ch4emp_csnum_7,oc
ch4emp_csq1_7,string
ch4emp_csday1_7,bin
ch4emp_cseve1_7,bin
ch4emp_csrot1_7,bin
ch4emp_csswi1_7,bin
ch4emp_csq2_7,string
ch4emp_csday2_7,bin
ch4emp_cseve2_7,bin
ch4emp_csrot2_7,bin
ch4emp_csswi2_7,bin
ch4emp_csq3_7,string
ch4emp_csday3_7,bin
ch4emp_cseve3_7,bin
ch4emp_csrot3_7,bin
ch4emp_csswi3_7,bin
ch4emp_csq4_7,string
ch4emp_csday4_7,bin
ch4emp_cseve4_7,bin
ch4emp_csrot4_7,bin
ch4emp_csswi4_7,bin
ch4emp_csq5_7,string
ch4emp_csday5_7,bin
ch4emp_cseve5_7,bin
ch4emp_csrot5_7,bin
ch4emp_csswi5_7,bin
ch4emp_job_8,bin
ch4emp_startq_8,string
ch4emp_endq_8,string
ch4emp_hrwk_8,cont
ch4emp_shday_8,bin
ch4emp_sheve_8,bin
ch4emp_shrot_8,bin
ch4emp_shswi_8,bin
ch4emp_leave_8,bin
ch4emp_ch_8,bin
ch4emp_chnum_8,oc
ch4emp_chq1_8,string
ch4emp_chhr1_8,cont
ch4emp_chq2_8,string
ch4emp_chhr2_8,cont
ch4emp_chq3_8,string
ch4emp_chhr3_8,cont
ch4emp_chq4_8,string
ch4emp_chhr4_8,cont
ch4emp_chq5_8,string
ch4emp_chhr5_8,cont
ch4emp_cs_8,bin
ch4emp_csnum_8,oc
ch4emp_csq1_8,string
ch4emp_csday1_8,bin
ch4emp_cseve1_8,bin
ch4emp_csrot1_8,bin
ch4emp_csswi1_8,bin
ch4emp_csq2_8,string
ch4emp_csday2_8,bin
ch4emp_cseve2_8,bin
ch4emp_csrot2_8,bin
ch4emp_csswi2_8,bin
ch4emp_csq3_8,string
ch4emp_csday3_8,bin
ch4emp_cseve3_8,bin
ch4emp_csrot3_8,bin
ch4emp_csswi3_8,bin
ch4emp_csq4_8,string
ch4emp_csday4_8,bin
ch4emp_cseve4_8,bin
ch4emp_csrot4_8,bin
ch4emp_csswi4_8,bin
ch4emp_csq5_8,string
ch4emp_csday5_8,bin
ch4emp_cseve5_8,bin
ch4emp_csrot5_8,bin
ch4emp_csswi5_8,bin
ch4emp_job_9,bin
ch4emp_startq_9,string
ch4emp_endq_9,string
ch4emp_hrwk_9,cont
ch4emp_shday_9,bin
ch4emp_sheve_9,bin
ch4emp_shrot_9,bin
ch4emp_shswi_9,bin
ch4emp_leave_9,bin
ch4emp_ch_9,bin
ch4emp_chnum_9,oc
ch4emp_chq1_9,string
ch4emp_chhr1_9,cont
ch4emp_chq2_9,string
ch4emp_chhr2_9,cont
ch4emp_chq3_9,string
ch4emp_chhr3_9,cont
ch4emp_chq4_9,string
ch4emp_chhr4_9,cont
ch4emp_chq5_9,string
ch4emp_chhr5_9,cont
ch4emp_cs_9,bin
ch4emp_csnum_9,oc
ch4emp_csq1_9,string
ch4emp_csday1_9,bin
ch4emp_cseve1_9,bin
ch4emp_csrot1_9,bin
ch4emp_csswi1_9,bin
ch4emp_csq2_9,string
ch4emp_csday2_9,bin
ch4emp_cseve2_9,bin
ch4emp_csrot2_9,bin
ch4emp_csswi2_9,bin
ch4emp_csq3_9,string
ch4emp_csday3_9,bin
ch4emp_cseve3_9,bin
ch4emp_csrot3_9,bin
ch4emp_csswi3_9,bin
ch4emp_csq4_9,string
ch4emp_csday4_9,bin
ch4emp_cseve4_9,bin
ch4emp_csrot4_9,bin
ch4emp_csswi4_9,bin
ch4emp_csq5_9,string
ch4emp_csday5_9,bin
ch4emp_cseve5_9,bin
ch4emp_csrot5_9,bin
ch4emp_csswi5_9,bin
ch4emp_job_0,bin
ch4emp_startq_0,string
ch4emp_endq_0,string
ch4emp_hrwk_0,cont
ch4emp_shday_0,bin
ch4emp_sheve_0,bin
ch4emp_shrot_0,bin
ch4emp_shswi_0,bin
ch4emp_leave_0,bin
ch4emp_ch_0,bin
ch4emp_chnum_0,oc
ch4emp_chq1_0,string
ch4emp_chhr1_0,bin
ch4emp_chq2_0,string
ch4emp_chhr2_0,bin
ch4emp_chq3_0,string
ch4emp_chhr3_0,bin
ch4emp_chq4_0,string
ch4emp_chhr4_0,bin
ch4emp_chq5_0,string
ch4emp_chhr5_0,bin
ch4emp_cs_0,bin
ch4emp_csnum_0,oc
ch4emp_csq1_0,string
ch4emp_csday1_0,bin
ch4emp_cseve1_0,bin
ch4emp_csrot1_0,bin
ch4emp_csswi1_0,bin
ch4emp_csq2_0,string
ch4emp_csday2_0,bin
ch4emp_cseve2_0,bin
ch4emp_csrot2_0,bin
ch4emp_csswi2_0,bin
ch4emp_csq3_0,string
ch4emp_csday3_0,bin
ch4emp_cseve3_0,bin
ch4emp_csrot3_0,bin
ch4emp_csswi3_0,bin
ch4emp_csq4_0,string
ch4emp_csday4_0,bin
ch4emp_cseve4_0,bin
ch4emp_csrot4_0,bin
ch4emp_csswi4_0,bin
ch4emp_csq5_0,string
ch4emp_csday5_0,bin
ch4emp_cseve5_0,bin
ch4emp_csrot5_0,bin
ch4emp_csswi5_0,bin
ch4emp_jobadd,oc
ch4cc_totarr,oc
ch4cc_arr_1,bin
ch4cc_cstrtq_1,string
ch4cc_cendq_1,string
ch4cc_chrwk_1,cont
ch4cc_prov_1,uc
ch4cc_provlo_1,uc
ch4cc_vouch_1,bin
ch4cc_cch_1,bin
ch4cc_cchnum_1,oc
ch4cc_cchq1_1,string
ch4cc_cchhr1_1,oc
ch4cc_cchq2_1,string
ch4cc_cchhr2_1,oc
ch4cc_cchq3_1,string
ch4cc_cchhr3_1,oc
ch4cc_cchq4_1,string
ch4cc_cchhr4_1,oc
ch4cc_cchq5_1,string
ch4cc_cchhr5_1,oc
ch4cc_cchq6_1,string
ch4cc_cchhr6_1,oc
ch4cc_cchq7_1,string
ch4cc_cchhr7_1,oc
ch4cc_cchq8_1,string
ch4cc_cchhr8_1,oc
ch4cc_cchq9_1,string
ch4cc_cchhr9_1,oc
ch4cc_cchq10_1,string
ch4cc_cchhr10_1,oc
ch4cc_arr_2,bin
ch4cc_cstrtq_2,string
ch4cc_cendq_2,string
ch4cc_chrwk_2,cont
ch4cc_prov_2,uc
ch4cc_provlo_2,uc
ch4cc_vouch_2,bin
ch4cc_cch_2,bin
ch4cc_cchnum_2,oc
ch4cc_cchq1_2,string
ch4cc_cchhr1_2,cont
ch4cc_cchq2_2,string
ch4cc_cchhr2_2,cont
ch4cc_cchq3_2,string
ch4cc_cchhr3_2,cont
ch4cc_cchq4_2,string
ch4cc_cchhr4_2,cont
ch4cc_cchq5_2,string
ch4cc_cchhr5_2,cont
ch4cc_arr_3,bin
ch4cc_cstrtq_3,string
ch4cc_cendq_3,string
ch4cc_chrwk_3,cont
ch4cc_prov_3,uc
ch4cc_provlo_3,uc
ch4cc_vouch_3,bin
ch4cc_cch_3,bin
ch4cc_cchnum_3,oc
ch4cc_cchq1_3,string
ch4cc_cchhr1_3,cont
ch4cc_cchq2_3,string
ch4cc_cchhr2_3,cont
ch4cc_cchq3_3,string
ch4cc_cchhr3_3,cont
ch4cc_cchq4_3,string
ch4cc_cchhr4_3,cont
ch4cc_cchq5_3,string
ch4cc_cchhr5_3,cont
ch4cc_arr_4,bin
ch4cc_cstrtq_4,string
ch4cc_cendq_4,string
ch4cc_chrwk_4,cont
ch4cc_prov_4,uc
ch4cc_provlo_4,uc
ch4cc_vouch_4,bin
ch4cc_cch_4,bin
ch4cc_cchnum_4,oc
ch4cc_cchq1_4,string
ch4cc_cchhr1_4,cont
ch4cc_cchq2_4,string
ch4cc_cchhr2_4,cont
ch4cc_cchq3_4,string
ch4cc_cchhr3_4,cont
ch4cc_cchq4_4,string
ch4cc_cchhr4_4,cont
ch4cc_cchq5_4,string
ch4cc_cchhr5_4,cont
ch4cc_arr_5,bin
ch4cc_cstrtq_5,string
ch4cc_cendq_5,string
ch4cc_chrwk_5,cont
ch4cc_prov_5,uc
ch4cc_provlo_5,uc
ch4cc_vouch_5,bin
ch4cc_cch_5,bin
ch4cc_cchnum_5,cont
ch4cc_cchq1_5,string
ch4cc_cchhr1_5,cont
ch4cc_cchq2_5,string
ch4cc_cchhr2_5,cont
ch4cc_cchq3_5,string
ch4cc_cchhr3_5,cont
ch4cc_cchq4_5,string
ch4cc_cchhr4_5,cont
ch4cc_cchq5_5,string
ch4cc_cchhr5_5,cont
ch4cc_arr_6,bin
ch4cc_cstrtq_6,string
ch4cc_cendq_6,string
ch4cc_chrwk_6,cont
ch4cc_prov_6,uc
ch4cc_provlo_6,uc
ch4cc_vouch_6,bin
ch4cc_cch_6,bin
ch4cc_cchnum_6,cont
ch4cc_cchq1_6,string
ch4cc_cchhr1_6,cont
ch4cc_cchq2_6,string
ch4cc_cchhr2_6,cont
ch4cc_cchq3_6,string
ch4cc_cchhr3_6,cont
ch4cc_cchq4_6,string
ch4cc_cchhr4_6,cont
ch4cc_cchq5_6,string
ch4cc_cchhr5_6,cont
ch4cc_arr_7,bin
ch4cc_cstrtq_7,string
ch4cc_cendq_7,string
ch4cc_chrwk_7,cont
ch4cc_prov_7,uc
ch4cc_provlo_7,uc
ch4cc_vouch_7,bin
ch4cc_cch_7,bin
ch4cc_cchnum_7,oc
ch4cc_cchq1_7,string
ch4cc_cchhr1_7,cont
ch4cc_cchq2_7,string
ch4cc_cchhr2_7,cont
ch4cc_cchq3_7,string
ch4cc_cchhr3_7,cont
ch4cc_cchq4_7,string
ch4cc_cchhr4_7,cont
ch4cc_cchq5_7,string
ch4cc_cchhr5_7,cont
ch4cc_arr_8,bin
ch4cc_cstrtq_8,string
ch4cc_cendq_8,string
ch4cc_chrwk_8,cont
ch4cc_prov_8,uc
ch4cc_provlo_8,uc
ch4cc_vouch_8,bin
ch4cc_cch_8,bin
ch4cc_cchnum_8,oc
ch4cc_cchq1_8,string
ch4cc_cchhr1_8,cont
ch4cc_cchq2_8,string
ch4cc_cchhr2_8,cont
ch4cc_cchq3_8,string
ch4cc_cchhr3_8,cont
ch4cc_cchq4_8,string
ch4cc_cchhr4_8,cont
ch4cc_cchq5_8,string
ch4cc_cchhr5_8,cont
ch4cc_arr_9,bin
ch4cc_cstrtq_9,string
ch4cc_cendq_9,string
ch4cc_chrwk_9,cont
ch4cc_prov_9,uc
ch4cc_provlo_9,uc
ch4cc_vouch_9,bin
ch4cc_cch_9,bin
ch4cc_cchnum_9,oc
ch4cc_cchq1_9,string
ch4cc_cchhr1_9,cont
ch4cc_cchq2_9,string
ch4cc_cchhr2_9,cont
ch4cc_cchq3_9,string
ch4cc_cchhr3_9,cont
ch4cc_cchq4_9,string
ch4cc_cchhr4_9,cont
ch4cc_cchq5_9,string
ch4cc_cchhr5_9,cont
ch4cc_arr_0,bin
ch4cc_cstrtq_0,string
ch4cc_cendq_0,string
ch4cc_chrwk_0,cont
ch4cc_prov_0,uc
ch4cc_provlo_0,uc
ch4cc_vouch_0,bin
ch4cc_cch_0,bin
ch4cc_cchnum_0,oc
ch4cc_cchq1_0,string
ch4cc_cchhr1_0,cont
ch4cc_cchq2_0,string
ch4cc_cchhr2_0,cont
ch4cc_cchq3_0,string
ch4cc_cchhr3_0,cont
ch4cc_cchq4_0,string
ch4cc_cchhr4_0,cont
ch4cc_cchq5_0,string
ch4cc_cchhr5_0,cont
ch4cc_int30mos,bin
ch4emp_month,uc
ch4emp_year,uc
ch4cc_month,uc
ch4cc_year,uc
k5natwt,string
k5natwt_rep1,string
k5natwt_rep2,string
k5natwt_rep3,string
k5natwt_rep4,string
k5natwt_rep5,string
k5natwt_rep6,string
k5natwt_rep7,string
k5natwt_rep8,string
k5natwt_rep9,string
k5natwt_rep10,string
k5natwt_rep11,string
k5natwt_rep12,string
k5natwt_rep13,string
k5natwt_rep14,string
k5natwt_rep15,string
k5natwt_rep16,string
k5natwt_rep17,string
k5natwt_rep18,string
k5natwt_rep19,string
k5natwt_rep20,string
k5natwt_rep21,string
k5natwt_rep22,string
k5natwt_rep23,string
k5natwt_rep24,string
k5natwt_rep25,string
k5natwt_rep26,string
k5natwtx,string
k5natwtx_rep1,string
k5natwtx_rep2,string
k5natwtx_rep3,string
k5natwtx_rep4,string
k5natwtx_rep5,string
k5natwtx_rep6,string
k5natwtx_rep7,string
k5natwtx_rep8,string
k5natwtx_rep9,string
k5natwtx_rep10,string
k5natwtx_rep11,string
k5natwtx_rep12,string
k5natwtx_rep13,string
k5natwtx_rep14,string
k5natwtx_rep15,string
k5natwtx_rep16,string
k5natwtx_rep17,string
k5natwtx_rep18,string
k5natwtx_rep19,string
k5natwtx_rep20,string
k5natwtx_rep21,string
k5natwtx_rep22,string
k5natwtx_rep23,string
k5citywt,string
k5citywt_rep1,string
k5citywt_rep2,string
k5citywt_rep3,string
k5citywt_rep4,string
k5citywt_rep5,string
k5citywt_rep6,string
k5citywt_rep7,string
k5citywt_rep8,string
k5citywt_rep9,string
k5citywt_rep10,string
k5citywt_rep11,string
k5citywt_rep12,string
k5citywt_rep13,string
k5citywt_rep14,string
k5citywt_rep15,string
k5citywt_rep16,string
k5citywt_rep17,string
k5citywt_rep18,string
k5citywt_rep19,string
k5citywt_rep20,string
k5citywt_rep21,string
k5citywt_rep22,string
k5citywt_rep23,string
k5citywt_rep24,string
k5citywt_rep25,string
k5citywt_rep26,string
k5citywt_rep27,string
k5citywt_rep28,string
k5citywt_rep29,string
k5citywt_rep30,string
k5citywt_rep31,string
k5citywt_rep32,string
k5citywt_rep33,string
k5citywt_rep34,string
k5citywt_rep35,string
k5citywt_rep36,string
k5citywt_rep37,string
k5citywt_rep38,string
k5citywt_rep39,string
k5citywt_rep40,string
k5citywt_rep41,string
k5citywt_rep42,string
k5citywt_rep43,string
k5citywt_rep44,string
k5citywt_rep45,string
k5citywt_rep46,string
k5citywt_rep47,string
k5citywt_rep48,string
k5citywt_rep49,string
k5citywt_rep50,string
k5citywt_rep51,string
k5citywt_rep52,string
k5citywt_rep53,string
k5citywt_rep54,string
k5citywt_rep55,string
k5citywt_rep56,string
k5citywt_rep57,string
k5citywt_rep58,string
k5citywt_rep59,string
k5citywt_rep60,string
k5citywt_rep61,string
k5citywt_rep62,string
k5citywt_rep63,string
k5citywt_rep64,string
k5citywt_rep65,string
k5citywt_rep66,string
k5citywt_rep67,string
k5citywt_rep68,string
k5citywt_rep69,string
k5citywt_rep70,string
k5citywt_rep71,string
k5citywt_rep72,string
k4natwt,string
k4natwt_rep1,string
k4natwt_rep2,string
k4natwt_rep3,string
k4natwt_rep4,string
k4natwt_rep5,string
k4natwt_rep6,string
k4natwt_rep7,string
k4natwt_rep8,string
k4natwt_rep9,string
k4natwt_rep10,string
k4natwt_rep11,string
k4natwt_rep12,string
k4natwt_rep13,string
k4natwt_rep14,string
k4natwt_rep15,string
k4natwt_rep16,string
k4natwt_rep17,string
k4natwt_rep18,string
k4natwt_rep19,string
k4natwt_rep20,string
k4natwt_rep21,string
k4natwt_rep22,string
k4natwt_rep23,string
k4natwt_rep24,string
k4natwt_rep25,string
k4natwt_rep26,string
k4natwtx,string
k4natwtx_rep1,string
k4natwtx_rep2,string
k4natwtx_rep3,string
k4natwtx_rep4,string
k4natwtx_rep5,string
k4natwtx_rep6,string
k4natwtx_rep7,string
k4natwtx_rep8,string
k4natwtx_rep9,string
k4natwtx_rep10,string
k4natwtx_rep11,string
k4natwtx_rep12,string
k4natwtx_rep13,string
k4natwtx_rep14,string
k4natwtx_rep15,string
k4natwtx_rep16,string
k4natwtx_rep17,string
k4natwtx_rep18,string
k4natwtx_rep19,string
k4natwtx_rep20,string
k4natwtx_rep21,string
k4natwtx_rep22,string
k4natwtx_rep23,string
k4citywt,string
k4citywt_rep1,string
k4citywt_rep2,string
k4citywt_rep3,string
k4citywt_rep4,string
k4citywt_rep5,string
k4citywt_rep6,string
k4citywt_rep7,string
k4citywt_rep8,string
k4citywt_rep9,string
k4citywt_rep10,string
k4citywt_rep11,string
k4citywt_rep12,string
k4citywt_rep13,string
k4citywt_rep14,string
k4citywt_rep15,string
k4citywt_rep16,string
k4citywt_rep17,string
k4citywt_rep18,string
k4citywt_rep19,string
k4citywt_rep20,string
k4citywt_rep21,string
k4citywt_rep22,string
k4citywt_rep23,string
k4citywt_rep24,string
k4citywt_rep25,string
k4citywt_rep26,string
k4citywt_rep27,string
k4citywt_rep28,string
k4citywt_rep29,string
k4citywt_rep30,string
